AvgTemp,mon,YEAR,DISTRICT,STATE,PotentialEvapTran,Precipitation,SPI,VapourPres,WetDayFreq,CLASS
30.773,Jun,2020,RAJKOT,GUJARAT,6.58,33.127,-0.8,32.133,3.549,0
27.963,Jul,2020,RAJKOT,GUJARAT,5.28,480.439,0.75,31.765,13.408,0
27.493,Aug,2020,RAJKOT,GUJARAT,5,133.803,0.6,30.266,7.338,0
27.566,Sep,2020,RAJKOT,GUJARAT,5.67,2.185,0.21,29.177,1.351,0
28.866,Oct,2020,RAJKOT,GUJARAT,6.62,6.228,0.12,23.827,1.031,0
26.15,Nov,2020,RAJKOT,GUJARAT,6.22,0.306,0.05,18.404,0.308,0
22.726,Dec,2020,RAJKOT,GUJARAT,5.8,0,0.41,14.506,0,0
20.387,Jan,2021,RAJKOT,GUJARAT,5.79,0,-0.79,12.585,0,0
21.76,Feb,2021,RAJKOT,GUJARAT,6.29,0,-1.89,14.998,0,1
25.768,Mar,2021,RAJKOT,GUJARAT,7.01,0,-0.85,19.094,0,0
29.071,Apr,2021,RAJKOT,GUJARAT,7.71,0,-1.29,24.572,0,0
30.957,May,2021,RAJKOT,GUJARAT,7.69,42.175,2.31,30.366,1,0
29.494,Jun,2021,RAJKOT,GUJARAT,6.43,301.024,1.55,31.277,8.219,0
27.551,Jul,2021,RAJKOT,GUJARAT,5.11,366.807,1.43,30.049,12.837,0
27.82,Aug,2021,RAJKOT,GUJARAT,4.89,81.432,1.11,30.266,5.238,0
28.145,Sep,2021,RAJKOT,GUJARAT,5.78,4.813,0.7,29.259,1.671,0
28.526,Oct,2021,RAJKOT,GUJARAT,6.53,47.855,0.73,23.466,1.448,0
26.158,Nov,2021,RAJKOT,GUJARAT,6.2,0.366,0.55,18.323,0.367,0
22.928,Dec,2021,RAJKOT,GUJARAT,5.79,0,-0.06,14.609,0,0
20.691,Jan,2022,RAJKOT,GUJARAT,5.75,0,-0.87,13.063,0,0
22.241,Feb,2022,RAJKOT,GUJARAT,6.3,0,-0.66,15.438,0,0
26.687,Mar,2022,RAJKOT,GUJARAT,7.01,0,0.38,20.311,0,0
29.485,Apr,2022,RAJKOT,GUJARAT,7.59,0,-1.23,25.629,0,0
31.563,May,2022,RAJKOT,GUJARAT,7.5,0.029,-2.28,31.434,0.029,1
30.687,Jun,2022,RAJKOT,GUJARAT,6.55,150.58,0.42,32.158,5.894,0
28.579,Jul,2022,RAJKOT,GUJARAT,5.37,28.09,-1.17,31.765,3.742,0
26.99,Aug,2022,RAJKOT,GUJARAT,4.79,163.255,-0.97,29.485,8.054,0
27.003,Sep,2022,RAJKOT,GUJARAT,5.7,16.345,-1.19,29.085,1.798,0
28.699,Oct,2022,RAJKOT,GUJARAT,6.61,0.281,-1.25,23.667,0.282,0
26.111,Nov,2022,RAJKOT,GUJARAT,6.14,0.371,-1.28,18.222,0.372,0
23.157,Dec,2022,RAJKOT,GUJARAT,5.66,2.941,-1.66,14.952,0.978,1
20.187,Jan,1972,SURENDRANAGAR,GUJARAT,5.91,0,0.89,10.98,0,0
22.563,Feb,1972,SURENDRANAGAR,GUJARAT,6.6,0,0.8,13.944,0,0
26.007,Mar,1972,SURENDRANAGAR,GUJARAT,7.49,0,0.66,16.534,0,0
30.126,Apr,1972,SURENDRANAGAR,GUJARAT,8.43,0,0.58,21.918,0,0
32.544,May,1972,SURENDRANAGAR,GUJARAT,8.79,0.53,0.67,27.905,0.529,0
31.541,Jun,1972,SURENDRANAGAR,GUJARAT,7.51,78.38,-0.03,30.573,4.192,0
28.435,Jul,1972,SURENDRANAGAR,GUJARAT,5.87,333.27,0.79,30.705,9.651,0
27.026,Aug,1972,SURENDRANAGAR,GUJARAT,5.34,40.832,0.01,29.289,3.632,0
27.653,Sep,1972,SURENDRANAGAR,GUJARAT,6.07,21.176,-0.35,27.836,2.082,0
28.425,Oct,1972,SURENDRANAGAR,GUJARAT,7.31,1.542,-0.43,18.154,0.579,0
23.696,Nov,1972,SURENDRANAGAR,GUJARAT,6.51,0.311,-0.46,14.868,0.301,0
20.98,Dec,1972,SURENDRANAGAR,GUJARAT,5.87,0,-0.41,12.598,0,0
19.155,Jan,1973,SURENDRANAGAR,GUJARAT,5.72,7.209,-1.82,10.919,0.963,1
23.553,Feb,1973,SURENDRANAGAR,GUJARAT,6.63,0,-1.05,14.399,0,0
27.68,Mar,1973,SURENDRANAGAR,GUJARAT,7.74,0,-0.63,17.994,0,0
29.726,Apr,1973,SURENDRANAGAR,GUJARAT,8.54,0,-0.04,21.76,0,0
31.533,May,1973,SURENDRANAGAR,GUJARAT,8.66,0.02,0.23,27.339,0.021,0
31.535,Jun,1973,SURENDRANAGAR,GUJARAT,7.53,64.194,-0.15,30.626,4.885,0
29.069,Jul,1973,SURENDRANAGAR,GUJARAT,5.85,163.718,-0.45,30.684,6.333,0
27.066,Aug,1973,SURENDRANAGAR,GUJARAT,5.39,379.825,0.87,29.289,9.347,0
27.617,Sep,1973,SURENDRANAGAR,GUJARAT,6.08,66.794,0.57,28.071,3.236,0
28.047,Oct,1973,SURENDRANAGAR,GUJARAT,7.08,0.212,0.45,18.922,0.213,0
23.849,Nov,1973,SURENDRANAGAR,GUJARAT,6.41,0.298,0.41,15.245,0.297,0
21.765,Dec,1973,SURENDRANAGAR,GUJARAT,5.93,0,0.55,12.746,0,0
18.551,Jan,1974,SURENDRANAGAR,GUJARAT,5.71,0.002,0.87,10.147,0.002,0
22.738,Feb,1974,SURENDRANAGAR,GUJARAT,6.45,0.005,-0.44,14.02,0.003,0
26.743,Mar,1974,SURENDRANAGAR,GUJARAT,7.63,20.565,-0.13,16.534,1.004,0
29.707,Apr,1974,SURENDRANAGAR,GUJARAT,8.51,0,0.6,21.817,0,0
32.11,May,1974,SURENDRANAGAR,GUJARAT,8.76,0,1.24,27.243,0,0
31.645,Jun,1974,SURENDRANAGAR,GUJARAT,7.48,64.773,0.06,30.516,3.208,0
28.775,Jul,1974,SURENDRANAGAR,GUJARAT,6.01,202.717,0.01,30.684,8.077,0
28.107,Aug,1974,SURENDRANAGAR,GUJARAT,5.52,214.68,0.3,29.311,7.966,0
26.708,Sep,1974,SURENDRANAGAR,GUJARAT,6.11,247.488,0.79,26.543,7.449,0
26.544,Oct,1974,SURENDRANAGAR,GUJARAT,6.92,4.98,0.68,17.459,0.755,0
23.708,Nov,1974,SURENDRANAGAR,GUJARAT,6.39,0.611,0.64,15.476,0.337,0
20.17,Dec,1974,SURENDRANAGAR,GUJARAT,5.78,0,0.78,11.796,0,0
19.821,Jan,1975,SURENDRANAGAR,GUJARAT,5.74,0,0.96,10.861,0,0
22.421,Feb,1975,SURENDRANAGAR,GUJARAT,6.64,0,0.97,13.644,0,0
27.42,Mar,1975,SURENDRANAGAR,GUJARAT,7.64,0.007,-0.87,16.875,0.003,0
28.516,Apr,1975,SURENDRANAGAR,GUJARAT,8.6,0,-1.06,20.789,0,0
31.787,May,1975,SURENDRANAGAR,GUJARAT,8.69,0.004,-1.97,27.339,0.003,1
31.229,Jun,1975,SURENDRANAGAR,GUJARAT,7.37,82.483,0.02,30.627,2.613,0
29.722,Jul,1975,SURENDRANAGAR,GUJARAT,5.94,34.575,-1.6,31.582,2.978,1
27.33,Aug,1975,SURENDRANAGAR,GUJARAT,5.38,263.975,-0.46,29.289,7.214,0
27.312,Sep,1975,SURENDRANAGAR,GUJARAT,6.06,238.911,0.34,28.071,8.579,0
27.614,Oct,1975,SURENDRANAGAR,GUJARAT,6.93,21.119,0.31,18.492,2.052,0
22.957,Nov,1975,SURENDRANAGAR,GUJARAT,6.41,0.298,0.28,14.09,0.297,0
20.533,Dec,1975,SURENDRANAGAR,GUJARAT,5.73,0,0.34,11.718,0,0
19.464,Jan,1976,SURENDRANAGAR,GUJARAT,5.8,0,1.19,10.722,0,0
21.09,Feb,1976,SURENDRANAGAR,GUJARAT,6.59,0,1.01,13.177,0,0
26.914,Mar,1976,SURENDRANAGAR,GUJARAT,7.65,0.003,-0.12,16.534,0.001,0
29.946,Apr,1976,SURENDRANAGAR,GUJARAT,8.51,0.258,-1.1,21.804,0.19,0
32.079,May,1976,SURENDRANAGAR,GUJARAT,8.74,0.453,-1.09,27.354,0.332,0
31.216,Jun,1976,SURENDRANAGAR,GUJARAT,7.4,77.451,-0.04,30.627,4.661,0
26.914,Jul,1976,SURENDRANAGAR,GUJARAT,5.72,374.7,1.01,29.004,11.868,0
26.52,Aug,1976,SURENDRANAGAR,GUJARAT,5.21,348.351,1.77,27.586,7.681,0
27.179,Sep,1976,SURENDRANAGAR,GUJARAT,6.08,135.732,1.54,28.115,5.469,0
26.343,Oct,1976,SURENDRANAGAR,GUJARAT,6.74,132.497,1.78,17.174,3.215,0
23.511,Nov,1976,SURENDRANAGAR,GUJARAT,6.36,1.453,1.73,14.986,1.106,0
20.239,Dec,1976,SURENDRANAGAR,GUJARAT,5.77,0.005,1.83,11.796,0.003,0
18.965,Jan,1977,SURENDRANAGAR,GUJARAT,5.79,2.135,1.55,10.606,0.67,0
19.774,Feb,1977,SURENDRANAGAR,GUJARAT,6.56,0,1.06,12.478,0,0
24.447,Mar,1977,SURENDRANAGAR,GUJARAT,7.38,0,1.55,15.594,0,0
28.879,Apr,1977,SURENDRANAGAR,GUJARAT,8.36,0.038,-0.4,21.065,0.038,0
30.978,May,1977,SURENDRANAGAR,GUJARAT,8.71,0.559,-0.43,26.523,0.454,0
31.417,Jun,1977,SURENDRANAGAR,GUJARAT,7.47,101.318,0.3,30.627,3.584,0
29.384,Jul,1977,SURENDRANAGAR,GUJARAT,5.93,148.35,-0.27,30.705,7.403,0
28.036,Aug,1977,SURENDRANAGAR,GUJARAT,5.45,135.351,-0.43,29.289,6.115,0
28.085,Sep,1977,SURENDRANAGAR,GUJARAT,6.17,6.848,-0.8,27.778,1.35,0
28.393,Oct,1977,SURENDRANAGAR,GUJARAT,6.93,8.375,-0.82,18.729,1.098,0
26.036,Nov,1977,SURENDRANAGAR,GUJARAT,6.43,17.368,-0.76,17.05,2.249,0
21.542,Dec,1977,SURENDRANAGAR,GUJARAT,5.79,0.101,-0.87,12.549,0.102,0
21.146,Jan,1978,SURENDRANAGAR,GUJARAT,5.94,0.116,-0.74,11.691,0.113,0
21.981,Feb,1978,SURENDRANAGAR,GUJARAT,6.64,0,-1,13.364,0,0
26.636,Mar,1978,SURENDRANAGAR,GUJARAT,7.6,0,0.01,16.553,0,0
30.44,Apr,1978,SURENDRANAGAR,GUJARAT,8.5,7.522,0.74,22.173,0.903,0
32.443,May,1978,SURENDRANAGAR,GUJARAT,8.77,0,0.29,27.343,0,0
32.234,Jun,1978,SURENDRANAGAR,GUJARAT,7.56,65.11,-0.12,31.266,3.131,0
28.808,Jul,1978,SURENDRANAGAR,GUJARAT,5.8,226.024,0.09,30.705,7.615,0
28.617,Aug,1978,SURENDRANAGAR,GUJARAT,5.46,171.147,0.11,30.523,5.876,0
26.943,Sep,1978,SURENDRANAGAR,GUJARAT,6.05,314.219,1,27.253,6.639,0
27.556,Oct,1978,SURENDRANAGAR,GUJARAT,6.82,102.29,1.18,18.915,2.533,0
24.558,Nov,1978,SURENDRANAGAR,GUJARAT,6.37,3.825,1.15,15.939,1.477,0
21.489,Dec,1978,SURENDRANAGAR,GUJARAT,5.78,0.005,1.29,12.374,0.003,0
19.155,Jan,1979,SURENDRANAGAR,GUJARAT,5.77,0.001,1.44,10.849,0.001,0
21.574,Feb,1979,SURENDRANAGAR,GUJARAT,6.49,0,1.7,13.364,0,0
26.939,Mar,1979,SURENDRANAGAR,GUJARAT,7.64,0,1.26,16.966,0,0
30.431,Apr,1979,SURENDRANAGAR,GUJARAT,8.51,19.383,0.68,21.918,0.693,0
32.806,May,1979,SURENDRANAGAR,GUJARAT,8.77,0.912,1.23,28.391,0.193,0
31.655,Jun,1979,SURENDRANAGAR,GUJARAT,7.51,67.648,0.1,30.627,3.37,0
27.644,Jul,1979,SURENDRANAGAR,GUJARAT,5.8,556.585,1.91,29.003,13.175,0
27.086,Aug,1979,SURENDRANAGAR,GUJARAT,5.31,148.747,1.74,29.289,5.203,0
26.785,Sep,1979,SURENDRANAGAR,GUJARAT,5.94,334.152,2.14,27.246,8.657,0
27.455,Oct,1979,SURENDRANAGAR,GUJARAT,6.71,117.904,2.21,18.229,3.953,0
24.058,Nov,1979,SURENDRANAGAR,GUJARAT,6.34,0.376,2.16,15.952,0.357,0
20.867,Dec,1979,SURENDRANAGAR,GUJARAT,5.85,0,2.28,12.281,0,0
18.842,Jan,1980,SURENDRANAGAR,GUJARAT,5.78,0.011,1.48,10.766,0.011,0
23.216,Feb,1980,SURENDRANAGAR,GUJARAT,6.83,0,1.82,14.244,0,0
24.833,Mar,1980,SURENDRANAGAR,GUJARAT,7.43,1.776,1.4,15.635,0.519,0
29.091,Apr,1980,SURENDRANAGAR,GUJARAT,8.43,0,-0.62,21.432,0,0
31.682,May,1980,SURENDRANAGAR,GUJARAT,8.82,16.921,1.13,27.352,0.693,0
31.111,Jun,1980,SURENDRANAGAR,GUJARAT,7.38,133.221,0.82,30.565,4.287,0
29.177,Jul,1980,SURENDRANAGAR,GUJARAT,5.87,103.799,-0.23,30.702,6.037,0
27.105,Aug,1980,SURENDRANAGAR,GUJARAT,5.32,76.802,-0.82,29.289,4.076,0
28.143,Sep,1980,SURENDRANAGAR,GUJARAT,6.15,72.797,-0.73,28.448,3.388,0
27.851,Oct,1980,SURENDRANAGAR,GUJARAT,7.03,0.218,-0.8,18.265,0.214,0
24.404,Nov,1980,SURENDRANAGAR,GUJARAT,6.5,0.298,-0.93,15.931,0.297,0
21.505,Dec,1980,SURENDRANAGAR,GUJARAT,5.82,0.221,-1.28,12.707,0.22,0
19.699,Jan,1981,SURENDRANAGAR,GUJARAT,5.89,0.019,-0.9,10.867,0.018,0
20.513,Feb,1981,SURENDRANAGAR,GUJARAT,6.41,5.364,-0.3,12.456,0.907,0
26.967,Mar,1981,SURENDRANAGAR,GUJARAT,7.61,0,-0.83,17.671,0,0
29.255,Apr,1981,SURENDRANAGAR,GUJARAT,8.44,0,-0.17,21.345,0,0
31.833,May,1981,SURENDRANAGAR,GUJARAT,8.62,0.931,0.16,27.353,0.632,0
30.698,Jun,1981,SURENDRANAGAR,GUJARAT,7.41,108.672,0.43,30.608,5.314,0
27.98,Jul,1981,SURENDRANAGAR,GUJARAT,5.72,281.525,0.7,29.473,9.969,0
27.942,Aug,1981,SURENDRANAGAR,GUJARAT,5.37,100.243,0.24,29.289,4.966,0
27.095,Sep,1981,SURENDRANAGAR,GUJARAT,6.03,189.079,0.6,27.037,7.297,0
27.192,Oct,1981,SURENDRANAGAR,GUJARAT,6.86,44.733,0.64,17.679,1.724,0
24.345,Nov,1981,SURENDRANAGAR,GUJARAT,6.4,0.298,0.6,15.578,0.297,0
19.752,Dec,1981,SURENDRANAGAR,GUJARAT,5.79,0,0.57,11.501,0,0
18.17,Jan,1982,SURENDRANAGAR,GUJARAT,5.78,0,0.34,10.094,0,0
22.534,Feb,1982,SURENDRANAGAR,GUJARAT,6.61,0,0.87,13.87,0,0
25.531,Mar,1982,SURENDRANAGAR,GUJARAT,7.54,6.05,0.53,16.534,0.955,0
29.512,Apr,1982,SURENDRANAGAR,GUJARAT,8.4,0.235,-0.11,21.831,0.072,0
32.291,May,1982,SURENDRANAGAR,GUJARAT,8.79,0.765,0.21,27.343,0.649,0
31.31,Jun,1982,SURENDRANAGAR,GUJARAT,7.48,24.121,-0.97,30.571,2.212,0
28.721,Jul,1982,SURENDRANAGAR,GUJARAT,5.89,167.093,-0.71,30.705,8.194,0
27.705,Aug,1982,SURENDRANAGAR,GUJARAT,5.41,148.74,-0.71,29.289,5.1,0
27.496,Sep,1982,SURENDRANAGAR,GUJARAT,6.11,104.028,-0.5,27.863,5.112,0
26.7,Oct,1982,SURENDRANAGAR,GUJARAT,7.04,0.212,-0.58,17.493,0.213,0
24.483,Nov,1982,SURENDRANAGAR,GUJARAT,6.41,40.568,-0.41,15.909,1.426,0
21.223,Dec,1982,SURENDRANAGAR,GUJARAT,5.75,0.303,-0.09,12.067,0.282,0
20.214,Jan,1983,SURENDRANAGAR,GUJARAT,5.92,0.246,0.12,11.259,0.049,0
23.453,Feb,1983,SURENDRANAGAR,GUJARAT,6.8,0,0.31,14.377,0,0
26.424,Mar,1983,SURENDRANAGAR,GUJARAT,7.62,11.261,0.56,16.534,0.905,0
29.37,Apr,1983,SURENDRANAGAR,GUJARAT,8.41,0.387,1.4,21.763,0.28,0
31.549,May,1983,SURENDRANAGAR,GUJARAT,8.55,0.209,0.71,27.343,0.204,0
31.679,Jun,1983,SURENDRANAGAR,GUJARAT,7.42,18.229,-1,30.608,1.915,0
29.083,Jul,1983,SURENDRANAGAR,GUJARAT,5.93,153.21,-0.85,30.687,7.2,0
27.551,Aug,1983,SURENDRANAGAR,GUJARAT,5.4,175.141,-0.62,29.289,6.674,0
27.269,Sep,1983,SURENDRANAGAR,GUJARAT,6.12,249.192,0.24,27.204,5.543,0
28.057,Oct,1983,SURENDRANAGAR,GUJARAT,6.82,24.555,0.23,18.936,2.117,0
25.282,Nov,1983,SURENDRANAGAR,GUJARAT,6.2,55.16,0.41,15.999,2.09,0
21.825,Dec,1983,SURENDRANAGAR,GUJARAT,5.9,0.001,0.73,12.294,0.001,0
17.761,Jan,1984,SURENDRANAGAR,GUJARAT,5.74,0.001,1.11,9.85,0.001,0
21.533,Feb,1984,SURENDRANAGAR,GUJARAT,6.53,0,1.33,12.764,0,0
27.03,Mar,1984,SURENDRANAGAR,GUJARAT,7.63,0,0.95,17.141,0,0
30.131,Apr,1984,SURENDRANAGAR,GUJARAT,8.53,0,1.45,21.995,0,0
31.852,May,1984,SURENDRANAGAR,GUJARAT,8.76,11.143,0.61,27.344,1,0
31.113,Jun,1984,SURENDRANAGAR,GUJARAT,7.43,77.981,0.11,30.571,5.277,0
28.518,Jul,1984,SURENDRANAGAR,GUJARAT,5.84,274.359,0.51,30.657,9.649,0
27.683,Aug,1984,SURENDRANAGAR,GUJARAT,5.38,248.408,0.89,29.375,7.486,0
27.797,Sep,1984,SURENDRANAGAR,GUJARAT,6.05,118.858,0.8,28.114,5.403,0
27.336,Oct,1984,SURENDRANAGAR,GUJARAT,7,0.212,0.66,17.941,0.213,0
23.784,Nov,1984,SURENDRANAGAR,GUJARAT,6.44,0.298,0.58,14.939,0.297,0
20.393,Dec,1984,SURENDRANAGAR,GUJARAT,5.75,0,0.67,11.937,0,0
21.238,Jan,1985,SURENDRANAGAR,GUJARAT,5.88,7.494,0.54,11.719,0.982,0
22.309,Feb,1985,SURENDRANAGAR,GUJARAT,6.67,0,0.16,13.665,0,0
25.723,Mar,1985,SURENDRANAGAR,GUJARAT,7.59,0,-0.69,16.534,0,0
28.985,Apr,1985,SURENDRANAGAR,GUJARAT,8.37,0.001,-0.02,21.25,0.001,0
31.135,May,1985,SURENDRANAGAR,GUJARAT,8.67,0.23,0.29,27.323,0.231,0
31.824,Jun,1985,SURENDRANAGAR,GUJARAT,7.43,1.023,-1.95,30.566,0.925,1
28.775,Jul,1985,SURENDRANAGAR,GUJARAT,5.81,436.182,0.93,30.702,10.197,0
28.042,Aug,1985,SURENDRANAGAR,GUJARAT,5.43,142.977,0.73,29.289,6.089,0
28.055,Sep,1985,SURENDRANAGAR,GUJARAT,6.15,27.15,0.29,28.114,3.746,0
28.693,Oct,1985,SURENDRANAGAR,GUJARAT,6.98,0.225,0.18,18.922,0.226,0
25.301,Nov,1985,SURENDRANAGAR,GUJARAT,6.45,1.478,0.15,16.016,1.158,0
21.345,Dec,1985,SURENDRANAGAR,GUJARAT,5.82,0,0.54,11.812,0,0
21.02,Jan,1986,SURENDRANAGAR,GUJARAT,5.91,1.339,-0.7,11.646,0.486,0
24.131,Feb,1986,SURENDRANAGAR,GUJARAT,6.74,0,-1.05,14.915,0,0
25.548,Mar,1986,SURENDRANAGAR,GUJARAT,7.59,0,-1.14,16.521,0,0
28.902,Apr,1986,SURENDRANAGAR,GUJARAT,8.4,0.075,-0.5,21.414,0.063,0
32.017,May,1986,SURENDRANAGAR,GUJARAT,8.74,0.044,-0.77,27.275,0.037,0
31.309,Jun,1986,SURENDRANAGAR,GUJARAT,7.32,76.525,-0.05,30.446,3.937,0
29.527,Jul,1986,SURENDRANAGAR,GUJARAT,5.91,247.915,0.26,31.096,6.92,0
28.386,Aug,1986,SURENDRANAGAR,GUJARAT,5.43,19.266,-0.73,29.289,1.525,0
28.095,Sep,1986,SURENDRANAGAR,GUJARAT,6.16,135.002,-0.32,28.071,5.366,0
29.326,Oct,1986,SURENDRANAGAR,GUJARAT,7.05,0.222,-0.41,19.698,0.215,0
25.344,Nov,1986,SURENDRANAGAR,GUJARAT,6.41,0.298,-0.44,15.989,0.297,0
20.727,Dec,1986,SURENDRANAGAR,GUJARAT,5.94,0,-0.38,12.243,0,0
18.288,Jan,1987,SURENDRANAGAR,GUJARAT,5.78,0,-0.86,10.533,0,0
23.103,Feb,1987,SURENDRANAGAR,GUJARAT,6.7,0,0.23,14.108,0,0
26.017,Mar,1987,SURENDRANAGAR,GUJARAT,7.4,41.095,0.36,16.445,1,0
29.333,Apr,1987,SURENDRANAGAR,GUJARAT,8.41,0.551,1.17,21.316,0.401,0
32.056,May,1987,SURENDRANAGAR,GUJARAT,8.79,0,2.18,27.353,0,0
30.743,Jun,1987,SURENDRANAGAR,GUJARAT,7.39,92.15,0.64,30.627,4.584,0
28.428,Jul,1987,SURENDRANAGAR,GUJARAT,5.82,322.799,1.03,30.705,11.003,0
27.575,Aug,1987,SURENDRANAGAR,GUJARAT,5.32,97.078,0.59,29.264,4.744,0
27.894,Sep,1987,SURENDRANAGAR,GUJARAT,6.06,57.923,0.12,27.777,3.625,0
28.517,Oct,1987,SURENDRANAGAR,GUJARAT,6.95,2.647,0.03,18.729,0.971,0
25.092,Nov,1987,SURENDRANAGAR,GUJARAT,6.39,0.298,-0.01,15.953,0.297,0
21.698,Dec,1987,SURENDRANAGAR,GUJARAT,5.66,12.539,0.06,12.71,1,0
18.718,Jan,1988,SURENDRANAGAR,GUJARAT,5.77,0.434,-0.72,10.54,0.381,0
20.585,Feb,1988,SURENDRANAGAR,GUJARAT,6.3,0.142,-0.35,12.475,0.141,0
26.2,Mar,1988,SURENDRANAGAR,GUJARAT,7.54,0.01,-0.3,16.534,0.004,0
29.266,Apr,1988,SURENDRANAGAR,GUJARAT,8.54,0,0.3,21.675,0,0
30.914,May,1988,SURENDRANAGAR,GUJARAT,8.72,0,0.76,25.858,0,0
32.153,Jun,1988,SURENDRANAGAR,GUJARAT,7.37,10.24,-1.8,30.651,1.108,1
29.937,Jul,1988,SURENDRANAGAR,GUJARAT,5.97,114.525,-1.49,31.428,7.573,0
27.167,Aug,1988,SURENDRANAGAR,GUJARAT,5.5,216.624,-0.75,29.289,5.532,0
28.819,Sep,1988,SURENDRANAGAR,GUJARAT,6.19,39.533,-0.87,28.681,1.896,0
29.053,Oct,1988,SURENDRANAGAR,GUJARAT,7.12,5.529,-0.9,18.922,0.888,0
25.544,Nov,1988,SURENDRANAGAR,GUJARAT,6.54,0.298,-0.93,16.117,0.297,0
21.12,Dec,1988,SURENDRANAGAR,GUJARAT,5.86,0,-0.52,12.287,0,0
19.902,Jan,1989,SURENDRANAGAR,GUJARAT,5.93,0,-0.07,10.772,0,0
22.057,Feb,1989,SURENDRANAGAR,GUJARAT,6.58,1.05,-0.74,13.739,0.382,0
27.651,Mar,1989,SURENDRANAGAR,GUJARAT,7.66,0,-0.77,17.83,0,0
30.424,Apr,1989,SURENDRANAGAR,GUJARAT,8.57,0,-0.8,21.862,0,0
32.284,May,1989,SURENDRANAGAR,GUJARAT,8.76,0,-0.93,27.288,0,0
32.101,Jun,1989,SURENDRANAGAR,GUJARAT,7.6,36.178,-0.81,30.608,2.969,0
29.842,Jul,1989,SURENDRANAGAR,GUJARAT,5.91,100.52,-1.34,31.88,7.61,0
27.641,Aug,1989,SURENDRANAGAR,GUJARAT,5.44,61.288,-2.03,29.289,3.424,1
27.925,Sep,1989,SURENDRANAGAR,GUJARAT,6.27,55.05,-1.75,28.209,2.056,1
28.542,Oct,1989,SURENDRANAGAR,GUJARAT,6.98,0.212,-1.78,18.922,0.213,1
26.234,Nov,1989,SURENDRANAGAR,GUJARAT,6.43,9.061,-1.74,16.968,1.254,1
22.137,Dec,1989,SURENDRANAGAR,GUJARAT,5.93,0.113,-1.49,12.69,0.114,0
20.025,Jan,1990,SURENDRANAGAR,GUJARAT,5.89,0.009,-1.14,10.949,0.01,0
21.881,Feb,1990,SURENDRANAGAR,GUJARAT,6.56,0.035,-0.47,13.957,0.032,0
25.985,Mar,1990,SURENDRANAGAR,GUJARAT,7.47,0,-0.61,16.534,0,0
30.26,Apr,1990,SURENDRANAGAR,GUJARAT,8.45,0.001,0.07,21.935,0.001,0
32.567,May,1990,SURENDRANAGAR,GUJARAT,8.79,0.582,-1.08,28.064,0.56,0
30.895,Jun,1990,SURENDRANAGAR,GUJARAT,7.38,159.546,0.89,30.555,3.568,0
28.791,Jul,1990,SURENDRANAGAR,GUJARAT,5.85,80.266,-0.35,30.687,6.091,0
27.907,Aug,1990,SURENDRANAGAR,GUJARAT,5.38,361.137,0.84,29.289,8.849,0
27.376,Sep,1990,SURENDRANAGAR,GUJARAT,6.04,280.866,1.36,27.72,8.143,0
28.928,Oct,1990,SURENDRANAGAR,GUJARAT,6.93,54.111,1.37,18.922,1.493,0
23.753,Nov,1990,SURENDRANAGAR,GUJARAT,6.57,0.306,1.33,15.126,0.299,0
20.037,Dec,1990,SURENDRANAGAR,GUJARAT,5.82,0,1.16,11.57,0,0
18.803,Jan,1991,SURENDRANAGAR,GUJARAT,5.8,0,1.81,10.718,0,0
21.652,Feb,1991,SURENDRANAGAR,GUJARAT,6.58,0,1.36,13.051,0,0
26.22,Mar,1991,SURENDRANAGAR,GUJARAT,7.57,0,0.59,16.534,0,0
31.045,Apr,1991,SURENDRANAGAR,GUJARAT,8.55,0,-1.28,22.826,0,0
31.273,May,1991,SURENDRANAGAR,GUJARAT,8.72,1.432,-0.78,27.288,0.961,0
29.979,Jun,1991,SURENDRANAGAR,GUJARAT,7.25,177.105,1.06,29.279,4.948,0
27.913,Jul,1991,SURENDRANAGAR,GUJARAT,5.76,300.661,1.15,30.705,9.063,0
26.986,Aug,1991,SURENDRANAGAR,GUJARAT,5.33,135.334,0.91,29.289,5.414,0
28.095,Sep,1991,SURENDRANAGAR,GUJARAT,6.3,76.643,0.64,27.921,5.12,0
26.37,Oct,1991,SURENDRANAGAR,GUJARAT,6.85,0.406,0.51,17.283,0.393,0
23.974,Nov,1991,SURENDRANAGAR,GUJARAT,6.45,0.298,0.47,15.054,0.297,0
20.665,Dec,1991,SURENDRANAGAR,GUJARAT,5.87,0,0.15,11.817,0,0
19.503,Jan,1992,SURENDRANAGAR,GUJARAT,5.95,0,-0.4,10.607,0,0
18.903,Feb,1992,SURENDRANAGAR,GUJARAT,6.34,2.296,-0.29,11.709,0.63,0
26.259,Mar,1992,SURENDRANAGAR,GUJARAT,7.54,0,-1.15,16.716,0,0
28.634,Apr,1992,SURENDRANAGAR,GUJARAT,8.37,0,-0.54,21.402,0,0
31.942,May,1992,SURENDRANAGAR,GUJARAT,8.75,0.29,-0.47,27.339,0.289,0
31.895,Jun,1992,SURENDRANAGAR,GUJARAT,7.53,38.397,-0.72,30.706,2.768,0
29.212,Jul,1992,SURENDRANAGAR,GUJARAT,5.96,147.621,-0.8,30.705,6.586,0
28.063,Aug,1992,SURENDRANAGAR,GUJARAT,5.45,196.889,-0.45,29.289,5.125,0
28.522,Sep,1992,SURENDRANAGAR,GUJARAT,6.29,5.987,-0.82,28.071,1.033,0
